overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
572,37,MPR-609CA6E0E8,Telukpiyai Pesisir,Kubu,Rokan Hilir,0.36,P4,Perlindungan pantai dahulu,59.4,65,74,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
573,121,MPR-8C4B10E82A,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,14.042,P4,Perlindungan pantai dahulu,59.1,80,65,98,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
574,44,MPR-7A2B138B41,Telukpiyai,Kubu,Rokan Hilir,8.58,P4,Perlindungan pantai dahulu,59.0,75,63,84,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
575,38,MPR-C43020C63F,Telukpiyai Pesisir,Kubu,Rokan Hilir,2.08,P4,Perlindungan pantai dahulu,59.0,67,72,82,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
576,28,MPR-520B6A5F29,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,25.55,P4,Perlindungan pantai dahulu,58.4,77,57,81,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
577,45,MPR-E3E64D5348,Pasir Limau Kapas,Pasir Limau Kapas,Rokan Hilir,10.74,P4,Perlindungan pantai dahulu,58.3,72,70,93,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
578,1,MPR-30AF364159,Kelurahan Panipahan,Pasir Limau Kapas,Rokan Hilir,0.926,P2,Regenerasi alami terbantu,58.1,33,80,24,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
579,2,MPR-F0D264DE82,Kelurahan Panipahan,Pasir Limau Kapas,Rokan Hilir,0.1,P2,Regenerasi alami terbantu,58.1,32,81,23,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
580,39,MPR-2387BE2E94,Telukpiyai Pesisir,Kubu,Rokan Hilir,11.03,P4,Perlindungan pantai dahulu,57.1,78,60,95,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
581,40,MPR-A20031F515,Telukpiyai Pesisir,Kubu,Rokan Hilir,17.83,P4,Perlindungan pantai dahulu,54.9,83,50,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
582,46,MPR-9979B5F5B0,Pasir Limau Kapas,Pasir Limau Kapas,Rokan Hilir,39.31,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
583,47,MPR-D83B75470A,Pasir Limau Kapas,Pasir Limau Kapas,Rokan Hilir,20.61,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
584,48,MPR-64C7DF6F3B,Pasir Limau Kapas,Pasir Limau Kapas,Rokan Hilir,19.92,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
585,45,MPR-BD5A3DF1FE,Telukpiyai,Kubu,Rokan Hilir,40.12,P4,Perlindungan pantai dahulu,54.4,83,47,97,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
586,1,MPR-39F2319D36,Panipahan,Pasir Limau Kapas,Rokan Hilir,0.17,P5,Perlindungan mangrove eksisting,53.9,57,40,29,sedang,Penambahan tanam bukan tindakan utama pada kondisi ini.,mangrove-priority-2016-2025-v0.1
587,2,MPR-717528E41C,Panipahan,Pasir Limau Kapas,Rokan Hilir,0.12,P5,Perlindungan mangrove eksisting,53.9,57,40,29,sedang,Penambahan tanam bukan tindakan utama pada kondisi ini.,mangrove-priority-2016-2025-v0.1
588,3,MPR-08F2EE7E13,Panipahan,Pasir Limau Kapas,Rokan Hilir,0.1,P5,Perlindungan mangrove eksisting,53.9,57,40,29,sedang,Penambahan tanam bukan tindakan utama pada kondisi ini.,mangrove-priority-2016-2025-v0.1
589,41,MPR-44BC358D8E,Telukpiyai Pesisir,Kubu,Rokan Hilir,29.22,P4,Perlindungan pantai dahulu,53.8,83,47,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
590,42,MPR-993814BB1A,Telukpiyai Pesisir,Kubu,Rokan Hilir,28.2,P4,Perlindungan pantai dahulu,53.8,83,47,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
