overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
119,13,MPR-9F0D786311,Teluklatak,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
120,21,MPR-A0544C5AAA,Telukpapal,Bantan,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
121,14,MPR-B5115D2250,Teluklatak,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
122,22,MPR-E3237CB109,Telukpapal,Bantan,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
123,23,MPR-EAA180DC2B,Telukpapal,Bantan,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
124,24,MPR-FE4FFBFA7C,Telukpapal,Bantan,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
125,15,MPR-40F6736520,Teluklatak,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
126,16,MPR-702C493512,Teluklatak,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
127,25,MPR-88E9AB5724,Telukpapal,Bantan,Bengkalis,0.1,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
128,17,MPR-A2A93BB731,Teluklatak,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
129,26,MPR-07384007B9,Telukpapal,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
130,27,MPR-1851B8190D,Telukpapal,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
131,18,MPR-DBD32CC6A3,Teluklatak,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
132,28,MPR-E2B64D4E81,Telukpapal,Bantan,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
133,19,MPR-E480BD0CD0,Teluklatak,Bengkalis,Bengkalis,0.076,P2,Regenerasi alami terbantu,70.2,60,85,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
134,29,MPR-2FEA6320E2,Telukpapal,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
135,30,MPR-C726E25416,Telukpapal,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
136,31,MPR-D59CABA824,Telukpapal,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.2,62,85,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
137,5,MPR-7A131FCE9D,Prapat Tunggal,Bengkalis,Bengkalis,2.49,P1,Penanaman aktif,70.1,67,81,42,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
138,32,MPR-30141C7925,Telukpapal,Bantan,Bengkalis,2.153,P1,Penanaman aktif,70.0,65,82,40,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
139,33,MPR-FF8CFCBB1E,Telukpapal,Bantan,Bengkalis,1.77,P2,Regenerasi alami terbantu,70.0,64,83,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
140,34,MPR-637674FED5,Telukpapal,Bantan,Bengkalis,1.676,P2,Regenerasi alami terbantu,70.0,64,83,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
141,1,MPR-125C3B418E,Telukrhu,Rupat Utara,Bengkalis,0.86,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
142,2,MPR-C46CD19C37,Telukrhu,Rupat Utara,Bengkalis,0.771,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
143,3,MPR-B6D88F6032,Telukrhu,Rupat Utara,Bengkalis,0.729,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
144,4,MPR-E679242966,Telukrhu,Rupat Utara,Bengkalis,0.72,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
145,5,MPR-D410842C96,Telukrhu,Rupat Utara,Bengkalis,0.686,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
146,6,MPR-F4F1F81B39,Telukrhu,Rupat Utara,Bengkalis,0.65,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
147,7,MPR-586CDA4571,Telukrhu,Rupat Utara,Bengkalis,0.617,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
148,1,MPR-2EB97DDB3F,Penampi,Bengkalis,Bengkalis,0.6,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
149,8,MPR-FBDFB8AC2B,Telukrhu,Rupat Utara,Bengkalis,0.54,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
150,2,MPR-FBE1D2A011,Penampi,Bengkalis,Bengkalis,0.53,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
151,1,MPR-63C66AAC07,Pampang Baru,Bantan,Bengkalis,0.529,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
152,9,MPR-0746F629B4,Telukrhu,Rupat Utara,Bengkalis,0.504,P2,Regenerasi alami terbantu,70.0,59,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
153,2,MPR-53A5FAD987,Pampang Baru,Bantan,Bengkalis,0.33,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
154,10,MPR-C7F1D94148,Telukrhu,Rupat Utara,Bengkalis,0.281,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
155,11,MPR-5F85FBB970,Telukrhu,Rupat Utara,Bengkalis,0.28,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
156,12,MPR-74301431B6,Telukrhu,Rupat Utara,Bengkalis,0.27,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
157,13,MPR-A3B0F3FE94,Telukrhu,Rupat Utara,Bengkalis,0.23,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
158,14,MPR-FB1DFE219C,Telukrhu,Rupat Utara,Bengkalis,0.22,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
159,15,MPR-C789962D61,Telukrhu,Rupat Utara,Bengkalis,0.21,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
160,3,MPR-D387B9D42A,Pampang Baru,Bantan,Bengkalis,0.2,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
161,4,MPR-5C3B12E621,Pampang Baru,Bantan,Bengkalis,0.19,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
162,16,MPR-24E61A6DB5,Telukrhu,Rupat Utara,Bengkalis,0.188,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
163,17,MPR-B40F5B4EAC,Telukrhu,Rupat Utara,Bengkalis,0.187,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
164,18,MPR-FBC92D3496,Telukrhu,Rupat Utara,Bengkalis,0.151,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
165,19,MPR-4900B640E3,Telukrhu,Rupat Utara,Bengkalis,0.15,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
166,20,MPR-97E332F42D,Telukrhu,Rupat Utara,Bengkalis,0.149,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
167,21,MPR-1FE7755463,Telukrhu,Rupat Utara,Bengkalis,0.148,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
168,22,MPR-5082DB4D4F,Telukrhu,Rupat Utara,Bengkalis,0.14,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
169,5,MPR-2C15383103,Pampang Baru,Bantan,Bengkalis,0.12,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
170,23,MPR-EC7239A965,Telukrhu,Rupat Utara,Bengkalis,0.119,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
171,24,MPR-0C37B907A4,Telukrhu,Rupat Utara,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
172,25,MPR-534514AB1F,Telukrhu,Rupat Utara,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
173,26,MPR-A04424A004,Telukrhu,Rupat Utara,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
174,27,MPR-EDCB0495F2,Telukrhu,Rupat Utara,Bengkalis,0.11,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
175,28,MPR-A9CBA5D192,Telukrhu,Rupat Utara,Bengkalis,0.107,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
176,29,MPR-03D1B76CA6,Telukrhu,Rupat Utara,Bengkalis,0.105,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
177,30,MPR-63703B8A61,Telukrhu,Rupat Utara,Bengkalis,0.105,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
178,31,MPR-5941BF67FC,Telukrhu,Rupat Utara,Bengkalis,0.093,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
179,32,MPR-76633EACF7,Telukrhu,Rupat Utara,Bengkalis,0.092,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
180,33,MPR-48FDF31700,Telukrhu,Rupat Utara,Bengkalis,0.091,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
181,34,MPR-C3825BD393,Telukrhu,Rupat Utara,Bengkalis,0.091,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
182,1,MPR-4BA69F6212,Damai,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.0,57,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
183,35,MPR-782B59A38F,Telukrhu,Rupat Utara,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
184,36,MPR-81306484DD,Telukrhu,Rupat Utara,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
185,37,MPR-B9295A7B0B,Telukrhu,Rupat Utara,Bengkalis,0.08,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
186,38,MPR-6AF87DBB14,Telukrhu,Rupat Utara,Bengkalis,0.072,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
187,39,MPR-26009E1C62,Telukrhu,Rupat Utara,Bengkalis,0.067,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
188,40,MPR-9359059FDB,Telukrhu,Rupat Utara,Bengkalis,0.067,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
189,41,MPR-C24E388905,Telukrhu,Rupat Utara,Bengkalis,0.061,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
190,42,MPR-E3FD28C3A5,Telukrhu,Rupat Utara,Bengkalis,0.061,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
191,43,MPR-AC572B2691,Telukrhu,Rupat Utara,Bengkalis,0.06,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
192,44,MPR-064DBF22D2,Telukrhu,Rupat Utara,Bengkalis,0.053,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
193,6,MPR-6C5CA12139,Pampang Baru,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
194,45,MPR-C8CB3E9DE9,Telukrhu,Rupat Utara,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.0,58,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
195,2,MPR-FD87A1829A,Damai,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,70.0,57,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
196,7,MPR-5C0626D5E4,Sukajadi,Bukit Batu,Bengkalis,4.34,P1,Penanaman aktif,69.9,69,79,44,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
197,3,MPR-DD4C43DC07,Damai,Bengkalis,Bengkalis,0.55,P2,Regenerasi alami terbantu,69.9,58,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
198,4,MPR-4749749449,Damai,Bengkalis,Bengkalis,0.47,P2,Regenerasi alami terbantu,69.9,58,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
199,35,MPR-1E3B73B33A,Telukpapal,Bantan,Bengkalis,0.414,P2,Regenerasi alami terbantu,69.9,62,84,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
200,8,MPR-CC37B21680,Sukajadi,Bukit Batu,Bengkalis,5.32,P1,Penanaman aktif,69.8,70,78,45,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
201,36,MPR-C2F5898257,Telukpapal,Bantan,Bengkalis,3.02,P1,Penanaman aktif,69.8,66,81,41,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
202,20,MPR-87B63320E6,Teluklatak,Bengkalis,Bengkalis,2.35,P2,Regenerasi alami terbantu,69.8,63,82,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
203,7,MPR-EC25162F61,Pampang Baru,Bantan,Bengkalis,1.55,P2,Regenerasi alami terbantu,69.8,60,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
204,37,MPR-C30B166CBD,Telukpapal,Bantan,Bengkalis,1.08,P2,Regenerasi alami terbantu,69.8,63,83,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
205,3,MPR-F7DADB3DB6,Penampi,Bengkalis,Bengkalis,0.66,P2,Regenerasi alami terbantu,69.8,59,84,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
206,21,MPR-8A60876C9B,Teluklatak,Bengkalis,Bengkalis,0.36,P2,Regenerasi alami terbantu,69.8,60,84,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
207,1,MPR-2A2C08FF5C,Sebauk,Bengkalis,Bengkalis,0.35,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
208,46,MPR-CA6496024A,Telukrhu,Rupat Utara,Bengkalis,0.35,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
209,5,MPR-4A1DD6EBC5,Damai,Bengkalis,Bengkalis,0.32,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
210,6,MPR-6278930D0C,Damai,Bengkalis,Bengkalis,0.32,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
211,4,MPR-42B8FE7111,Penampi,Bengkalis,Bengkalis,0.31,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
212,47,MPR-3ADC42BA77,Telukrhu,Rupat Utara,Bengkalis,0.295,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
213,2,MPR-C74B18FA45,Sebauk,Bengkalis,Bengkalis,0.29,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
214,48,MPR-0C833972C7,Telukrhu,Rupat Utara,Bengkalis,0.289,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
215,3,MPR-953A05F081,Sebauk,Bengkalis,Bengkalis,0.28,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
216,4,MPR-28FC6052A3,Sebauk,Bengkalis,Bengkalis,0.25,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
217,7,MPR-39DBC1360D,Damai,Bengkalis,Bengkalis,0.25,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
218,5,MPR-1DCFEE1DFD,Sebauk,Bengkalis,Bengkalis,0.24,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
219,1,MPR-2264EBE7E9,Mentayan,Bantan,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
220,2,MPR-418AD7E544,Mentayan,Bantan,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
221,3,MPR-4B2BEF306A,Mentayan,Bantan,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
222,8,MPR-5996BDC0FF,Damai,Bengkalis,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
223,6,MPR-9D1E579E96,Sebauk,Bengkalis,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
224,5,MPR-B66C0C9DFA,Penampi,Bengkalis,Bengkalis,0.22,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
225,9,MPR-DBDA8B82C2,Damai,Bengkalis,Bengkalis,0.22,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
226,6,MPR-524396D977,Penampi,Bengkalis,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
227,10,MPR-ED28E031E9,Damai,Bengkalis,Bengkalis,0.19,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
228,7,MPR-7F4564021D,Penampi,Bengkalis,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
229,7,MPR-875A8E6F05,Sebauk,Bengkalis,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
230,8,MPR-8DEB88C896,Sebauk,Bengkalis,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
231,4,MPR-C6DA02C685,Mentayan,Bantan,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
232,9,MPR-049BC742CC,Sebauk,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
233,8,MPR-7AC842F4F4,Penampi,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
234,11,MPR-AFE43B69C3,Damai,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
